row_idx,node_id,seminar_number,seminar_name,seminar_keywords,seminar_classification
528,11401,11401,Forensic Computing,forensic science; cybercrime; computer science and law,security/cryptography; society/HCI
529,11411,11411,Computing with Infinite Data: Topological and Logical Foundations,Exact real number computation; stream computation; infinite computations; computability in analysis; hierarchies; reducibility; topological complexity; dynamical systems; languages of infinite words,Data structures / algorithms / complexity; Semantics / formal methods; Verification / logic; Stream computation; Computability in analysis; Languages of infinite words; Dynamical systems
530,11421,11421,Foundations of distributed data management,XML; query language; distribution; incompleteness,Data management; Distributed Processing; Web; Internet
531,11441,11441,Science and Engineering of Cyber-Physical Systems,Embedded systems; real-time systems; control; composition; system integration; design automation; model-driven development; validation & verification,sw-engineering; embedded systems; real-time systems; control
532,11451,11451,"Data Mining, Networks and Dynamics",Datamining; Network Analysis; Modeling; Dynamical Systems; Optimization; Numerical Methods,data bases / information retrieval
533,11452,11452,Analysis of Dynamic Social and Technological Networks,Complex Networks; Social Networks; Technological Networks; Network Analysis; Network Data Mining,artificial intelligence/robotics; mobile computing; networks; society; HCI; modeling/simulation
534,11461,11461,Coding Theory,Algebraic coding theory; complexity theory; cryptography; graph theory; graph based codes; information theory; randomized algorithms; networking; data distribution,Algorithms and complexity; Networks; Cryptography; Algebraic techniques
535,11471,11471,Efficient Algorithms for Global Optimisation Methods in Computer Vision,Continuous and discrete optimisation methods; variational methods; partial differential equations; primaldual algorithms; hierarchical strategies; multigrid methods; parallel computing; GPU-based implementations,Computer Vision; Modelling; Data Structures / Algorithms; Other Category: Mathematical Foundations; Parallel Computing
536,11481,11481,Models@run.time,Runtime models; Model-driven techniques; MDE; Ongoing adaptation; Adaptive systems,
537,11491,11491,Secure Computing in the Cloud,,
538,11492,11492,Secure Architectures in the Cloud,cloud computing; security architectures; security modelling; cryptology,security / cryptography; modelling / simulation; sw-engineering
539,11501,11501,Visualization and Processing of Tensors and Higher Order Descriptors for Multi-Valued Data,visualization; image processing; tensor fields; diffusion tensor imaging (DT-MRI); high angular resolution diffusion imaging (HARDI); partial differential equations (PDEs); feature extraction; fiber tracking; elastography; structural mechanics; fluid dynamics,computer graphics / computer vision
540,11502,11502,Design of Reversible and Quantum Circuits,reversible logic; quantum computation; computer aided design; hardware and software design; applications,data structures / algorithms / complexity / hardware / programming languages
541,11511,11511,Privacy and Security in Smart Energy Grids,privacy; hardware security; smart meters; security in heterogeneous networks,security/cryptography
542,12011,12011,Foundations for Scripting Languages,Programming languages semantics; type systems; verification techniques; security analyses; scalability; rapid software development,Programming Languages / Compilers; Semantics / Formal Methods; Software Engineering
543,12021,12021,"Computability, Complexity and Randomness",information theory; Kolmogorov complexity; effective randomness; effective ergodic theory; effective probability; computability theory; computational complexity,data structures/algorithms/complexity; information theory
544,12031,12031,Symmetric Cryptography,Authenticity; Integrity; Privacy; Hash Functions; Ciphers; Provable Security; Cryptanalysis,Security; Cryptography
545,12041,12041,Learning in Multiobjective Optimization,Nonlinear multiobjective optimization; multiple criterion decision making; evolutionary multiobjective optimization; MCDM; EMO; hybrid methods; learning; human-computer interaction; multi-criterion optimization,Artificial intelligence; optimization; soft computing; evolutionary algorithms
546,12051,12051,Analysis of Executables: Benefits and Challenges,executable analysis; reverse engineering; malware detection; control ow reconstruction,semantics / formal methods; verification /logic; programming languages / compiler; optimization / scheduling
547,12061,12061,Network Attack Detection and Defense Early Warning Systems – Challenges and Perspectives,Early warning systems; critical infrastructure protection; botnets; intrusion detection; malware assessment; vulnerability analysis; network monitoring; flow analysis; denial-of-service detection and response; event correlation; attack response and countermeasures,Networks / Security
548,12071,12071,Software Clone Management Towards Industrial Application,Software clones; code redundancy; clone detection; redundancy removal; software refactoring; software reengineering; plagiarism detection; copyright infringement; source differencing,Sw-engineering; Distribution Maintenance and Enhancement; Reusable Software; Hardware/Software Protection
549,12081,12081,"Information Visualization, Visual Data Mining and Machine Learning",Information visualization; machine learning; nonlinear dimensionality reduction; exploratory data analysis,information visualization; machine learning; computer graphics; information retrieval; soft computing.
550,12091,12091,Principles of Provenance,provenance; lineage; metadata; trust; repeatability; accountability,databases; foundations; software engineering; security
